,index,date,caption,comments,likes
175,175,2021-06-03 13:24:50,"Daisy (Wealth, Self confidence, and Healing)
✨$74.90✨
Peach Moonstone
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.

Sakura Agate
Blossom to your highest self with Sakura Agate. This gorgeous stone, with pale pink flowers, protects us from self-doubt and increases our confidence, spurring us to reach our highest potential. Like a field of pretty flowers, it brings us much calm, joy and peace.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.",0,32
176,176,2021-06-03 07:13:53,"💰✨WEALTH & CAREER✨💰

🌍FREE INTERNATIONAL SHIPPING

For ladies who are looking for a boost in their careers, especially during this difficult time, Gold Rutilated Quartz/Citrine will be a great crystal! They are Excellent energy enhancers and creativity stimulators. Pair them with Sunstone and Sakura agate for the extra boost in self confidence ✨🙆🏻‍♀️ 
I have specially designed these bracelets to incorporate most of the benefits as mentioned above!

I really hope these bright and sunny beauties will give you all strength and courage to face whatever comes your way.☀️✨🥰

Swipe to view more😍
 💕detailed crystal benefits description available on website (link in bio) ✨

1. Lyra $89.90+ , Lucky Clover Stacker $24.90 
2. Peachy $59.90
3. Honey $99.90
4. Blossom $59.90
5. Radiance $89.90
6. Amoria $89.90
7. Citrine Solitaire $39.90

Dm me for modifications request 💕",4,69
177,177,2021-06-03 03:35:30,"Honey (Wealth, Career and Healing)
$99.90

Gold Rutilated Quartz
An effective integrator of energy. It aids in astral travelling, scrying and channeling. It filters negative energies around you and protects you against psychic attacks. Gold Rutilated Quartz removes fears, anxiety, self- constrictions and helps facilitate transition and provides solution to current problems. Emotionally, Gold Rutilated Quartz soothes dark moods and acts as an anti-depressant.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.

Citrine
A powerful cleanser and regenerator. It helps the body to absorb positive energies and can energise every level of your life. It is a stone of abundance which will teach you to manifest and attract wealth, prosperity, success and all good things. Citrine helps motivate, promotes creativity and encourages self- expression. It makes you less sensitive, especially to criticism. It helps raise one’s self- esteem, positivity and optimism and is an excellent stone to overcome depression, fears and phobias.",0,58
178,178,2021-06-02 14:00:40,"Angelica (Happiness, Healing and Female Wellness)
$79.90

Sakura Agate
Blossom to your highest self with Sakura Agate. This gorgeous stone, with pale pink flowers, protects us from self-doubt and increases our confidence, spurring us to reach our highest potential. Like a field of pretty flowers, it brings us much calm, joy and peace.

Morganite
An emotions-oriented stone, Morganite aids to activate and cleanse the heart chakra, calms a stressed life and benefits the nervous system. It also helps to open one’s mind and heart and promotes humility. It also caters to your emotional needs and unexpressed feelings. This crystal resonates with the more powerful vibration of Divine Love.

Agalmatolite
A stone of luck,happiness and joy. This happy crystal helps to reduce stress and brings peace to the mind. It helps one to stay driven and focus.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.

Fresh Water Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.",0,58
179,179,2021-06-02 13:59:08,"Amoria (Love, Fertility, Healing and Positivity)
$89.90

Rhodochrosite Heart
Rhodochrosite invokes selfless love and compassion. It is an excellent stone for the heart and relationships by invoking selfless love and compassion. It releases repressed feelings and allows them to be acknowledged and dissipated through emotional release. Rhodochrosite encourages a positive attitude and spontaneous expressions of feelings. It uplifts depressed moods and brings joy to life.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.

Strawberry Quartz
Amplifies your intentions of love and appreciation of nature. It increases optimism and positive thinking which helps one to overcome depression. It reduces stress and brings joy to your life.

Fresh Water Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.

Amazonite
Dissipates negative energies and protects against electromagnetic smog and environmental pollution. Psychologically, it helps to filter information passing through the brain and removes negative thoughts and patterns. It alleviates emotional trauma, worries and fears and invokes universal love in all. Amazonite crystal benefits all levels of consciousness and is an excellent stone for meditation.

Agalmatolite
A stone of luck, happiness and joy. This happy crystal helps to reduce stress and brings peace to the mind. It helps one to stay driven and focus.",2,60
180,180,2021-06-02 10:48:44,"✨CRYSTAL PHONE GRIPS✨

Spice up your phone covers with these stylish crystal phone grips!!! 😍

Protection 💯
Style 💯
Crystal Healing 💯✨💎 

1. Rose Quartz ( Love & Communication)
- Heart
- Circle
- Hexagon

2. Howlite (Anti-Insomnia & Trust)
- Circle
- Hexagon 

✨$19.90✨

Rose Quartz 
A stone of unconditional love. Rose Quartz crystal invokes kindness, empathy and love. It calms the heart and gives you a peace of mind. A powerful crystal to attract love into your life.

Howlite
It purifies your energy by removing anger, jealousy and envy. It is an excellent antidote to insomnia and helps you to be more patient and trusting.

Round : 5cm Across (Diameter)

Heart : 5cm Across (Widest Part)

Hexagon : 5cm Across (Wides Part)",12,100
181,181,2021-06-01 06:56:49,"✨Crystal Beading Workshop✨
Held at @newagegaia with @lavvalsg @newagefsg 😍

$88(weekday)/$98(weekend)

💎 MASSIVE VARIETY💎
- over 60 types of crystals beads to select from!!! 

Crystals Shapes 😍
1. GEOMETRIC/FREE FORM 
2. FACETED
3. ROUND

✨PROMO✨
Receive a $10 Shopping voucher to shop at @newagegaia or @newagefsg  retail store 💕

What’s more, part of the proceeds will go to our Grow Green Campaign which sees us planting trees to help the environment. 🌳 (3,000 trees have been planted since September 2020)!!! - check out the website “plant a tree journey” for more details!",10,111
182,182,2021-06-01 06:19:14,A smile is happiness you find right under her nose!!! 🐶😝,1,66
183,183,2021-05-22 12:23:09,"New Additions to the Solitaire Series 😍

Chain : 24k Rose Gold / White Gold on S925
Length : 40+5cm (adjustable clasp)

Geometric Citrine $39.90
Satin Spar $29.90
White Sheen Moonstone $29.90
Sunstone $39.90
Silver Sheen Moonstone $29.90
Hematoid $29.90
Ruby $49.90
Sakura Agate $29.90
Pietersite $39.90",1,54
184,184,2021-05-22 11:58:03,"Dark Solitaire Necklace Series 😍
Chain : 24k Rose Gold / White Gold on S925
Length : 40+5cm (adjustable clasp)

Black Rutilated Quartz $39.90
Blue tiger eye $29.99
Phantom Quartz $39.90
Blue Sheen Labrodorite $39.90",4,75
185,185,2021-05-22 11:48:37,"New Additions to the Tri-Pearl Series 😍
More designs available in the website ! 

Chain : 24k Rose Gold / White Gold on S925
Length : 40+5cm (adjustable clasp)

Pastel blue Larimar $34.90
Lavender chalcedony $39.90
Ruby $44.90
White sheen moonstone $34.90
Phantom $39.90
Labrodorite $34.90
Charoite $39.90
Coffee moonstone $34.90
Citrine $39.90
Blue tiger eye $34.90",2,62
186,186,2021-05-21 04:42:52,"Strength (Strength, Positivity and Calmness)
✨$59.90✨

Black Rutilated Quartz

A stone of “protection”. It transmutes negative energies into positive ones. Its high vibration helps to strengthen the body’s aura and prevents psychic attacks. Psychologically, it dissolves fixed patterns and helps you overcome bad habits.

Smoky Quartz
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.""",2,123
187,187,2021-05-20 08:01:33,"✨Care Bracelet Series✨
Calling out all PASTEL LOVERS!!! 🌈

Most of the bracelets are paired with White Agate. A stone of balance and release. White agate promotes mental health and wellbeing. It helps one to overcome challenges such as frustration and anxiety. 

I hope that this collection will bring you and your loved ones happiness and calmness during this tough period! 💪🏻✨

Each bracelet has special benefits/properties. Namely, Love, Career, Wealth, Happiness and Strength.

Treat yourself/Loved ones with these dainty bracelet.

Bracelets are priced from $49.90-$59.90 :) *Limited time only* 

Crystal Properties and Benefits can be found on the website listing descriptions!

Link in Bio 💕",0,77
188,188,2021-05-20 02:34:26,"1. 🌊Calmness🌊 - Blue Lace Agate $49.90
Blue Lace Agate, a calming stone, helps release repression, fear, anxiety and the fear of being judged.
It also improves concentration and analytical ability, leading to practical solutions. It boosts one’s efficiency and eliminates procrastination.

2. ✨Healing✨ - Kunzite $59.90
Kunzite stimulates the heart chakra and induces unconditional love. It can be used to free up emotional debris, healing trauma and heartache. Kunzite also protects against negativity and ill-wishing. It protects the aura from bad vibes as well as from geopathic stress. Kunzite encourages self-expression and is useful to combine intellect, intuition and inspiration.

3. 💕Amore💕 - Rose Quartz $49.90
 A stone of unconditional love. Rose Quartz crystal invokes kindness, empathy and love. It calms the heart and gives you a peace of mind. A powerful crystal to attract love into your life.

4. 🙆🏻‍♀️Positivity🙆🏻‍♀️ - Strawberry Quartz $49.90
Amplifies your intentions of love and appreciation of nature. It increases optimism and positive thinking which helps one to overcome depression. It reduces stress and brings joy to your life.

5. 💰Wealth💰 - Citrine $59.90
Citrine is a powerful cleanser and regenerator. It helps the body to absorb positive energies and can energise every level of your life. It is a stone of abundance which will teach you to manifest and attract wealth, prosperity, success and all good things. Citrine helps motivate, promotes creativity and encourages self- expression. It makes you less sensitive, especially to criticism. It helps raise one’s self- esteem, positivity and optimism and is an excellent stone to overcome depression, fears and phobias.",2,71
189,189,2021-05-19 13:45:27,"✨$49.90✨

1. 💕Peace/Intuition💕 - Peach Moonstone
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.

2. 💕Happiness💕 - Agalmatolite
A stone of luck, happiness and joy. This happy crystal helps to reduce stress and brings peace to the mind. It helps one to stay driven and focus.

3. 💕Confidence💕 - Hematoid
Hematoid Quartz is a stone of "" will-power"". 
It enhances your willpower and boost your self-esteem, self-worth, and self-confidence. It brings peace and happiness to the mind and encourage one to learn from past mistakes.

White Agate 
A stone of balance and release. White agate promotes mental health and wellbeing. It helps one to overcome challenges such as frustration and anxiety. It is believed to stimulate the crown chakra and is often used to make worry stones.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.""",2,64
190,190,2021-05-18 02:24:22,"🌊Oceania Rings 🌊
Setting : S925

Size : Adjustable

 From top to bottom:

Swiss Topaz (Peace and Networking) ✨$59.90✨
A stone of communication. It promotes mutual understanding for building peaceful relationships.

Larimar (Love and Calmness) 
✨$69.90✨
Larimar radiates love, peace and promotes tranquility. It facilitates angelic contact and communication with other realms and is an excellent stone for those seeking a soulmate. It brings calmness and equilibrium and is an excellent remedy for bipolar disorder. Larimar is also commonly known as a happy stone as it helps to alleviate pain and sorrow.

Aquamarine ( Anti-Stress and Courage) ✨$59.90✨
A stone of courage. Its calming energies reduce stress and relax the mind. It overcomes judgementalism, gives support to anyone who is overwhelmed by responsibility, and encourages taking responsibility for oneself.",2,61
191,191,2021-05-17 02:45:41,"Bracelets inspired from the cities of Berlin, Rome, Moscow and Valencia ✨🌃

I really miss traveling the 🌍 !!! Hopefully, the situation will get better soon 💪🏻✨ 

Meanwhile, stay safe and healthy everyone 🥰",1,65
192,192,2021-05-16 06:11:09,"Bejewelled Heart Blue Sheen Moonstone Ring 
✨Special Price✨
$69.90
U.P $89.90

Setting : S925

Size : Adjustable

Blue Sheen Moonstone (Sri Lanka)
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.",1,55
193,193,2021-05-14 07:00:30,"Dubai ( Confidence, Love, Vitality and Anti-Stress)
$89.90 
Silver Sheen Obsidian/Obsidian
A highly protective stone, forming a shield against negativity and psychic attack. It can be used to remove geopathic stress and other environmental pollution. Obsidian brings clarity of mind and clears confusion and constricting beliefs. It urges exploration of the unknown and opens to new horizons. Obsidian helps to anchor the spirit to the body, thus stimulating growth at all levels. It is also a good stone to dissolve emotional blockages and helps to heal mental dis-eases.

Red Garnet
Red Garnet activates and synergises with other crystals, amplifying their effect. It opens the pathway between the base and crown chakras to expand the aura. Red Garnet stimulates and raises the Kundalini energy to open the heart, inspiring love and devotion. It regulates hormones production and enhances fertility. It improves blood circulation and reduces joint pains and rheumatism. Red Garnet also treats cancer, reduces inflammation and lowers fever.

Smoky Quartz
It is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.",0,67
194,194,2021-05-14 03:06:21,"Valencia ( Wealth, Career, Weight Loss and Positivity)

Size of Phantom Quartz ( Center piece)
14mm - $89.90
16-16.5mm - $109.90

Phantom Quartz(16-16.5mm)
It is a stone symbolising universal awareness. It helps you discover your healing abilities. It also helps improve your career and wealth prospects.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Smoky Quartz
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.

Seraphinite
It is Known as a Stone of """"Angels"""" due to its high positive energies. Its feathery wings promotes living from the heart. Strengthens and balances your body energies and aids in releasing muscle tension in the neck. It stimulates the heart chakra and aids in releasing muscle tension in the neck. Seraphinite keeps the body warm to prevent chills and is helpful in promoting weight loss.",0,56
195,195,2021-05-14 03:04:48,"London ( Wealth, Career, Women’s Health and Positivity)

$64.90

Black Rutilated Quartz A stone of “protection”. It transmutes negative energies into positive ones. Its high vibration helps to strengthen the body’s aura and prevents psychic attacks. Psychologically, it dissolves fixed patterns and helps you overcome bad habits.

Silver sheen / Black Obsidian
Obsidian is a highly protective stone, forming a shield against negativity and psychic attack. It can be used to remove geopathic stress and other environmental pollution. Obsidian brings clarity of mind and clears confusion and constricting beliefs.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Smoky Quartz
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.",0,53
196,196,2021-05-14 02:55:48,"Berlin ( Wealth, Career, Grounding and Joy)

Size of Gold Rutilated Quartz ( Center piece)
14mm - $89.90
16-16.5mm - $109.90

Gold Rutilated Quartz (Display 16-16.5mm)
An effective integrator of energy. It aids in astral travelling, scrying and channeling. It filters negative energies around you and protects you against psychic attacks. Gold Rutilated Quartz removes fears, anxiety, self- constrictions and helps facilitate transition and provides solution to current problems. Emotionally, Gold Rutilated Quartz soothes dark moods and acts as an anti-depressant.

Pietersite 
A stone of ""Protection and Strength"". Pietersite helps to ground you to the etheric body and dissolves stubborn blockages and clears confusion and is an excellent stone for meditation. Pietersite releases repressed feelings from the past and brings joy and peace into your life.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Smoky Quartz
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.",1,41
197,197,2021-05-13 14:17:03,"Moscow ( Wealth, Career, Confidence and Protection)

Size of Yellow Blue Tiger eye
16mm - $109.90
14mm - $89.90

Yellow - Blue Tiger Eye ( Yellow Base) - Display is 16mm
Tiger eye enhances your psychic abilities and balances the lower chakras. It also helps with stimulating the rise of the kundalini energy. It is a highly protective stone against ill-wishing and curses and can be used as a travelling talisman. Tiger Eye helps to ground you and facilitates manifestation of the will. It removes fickleness and dilemmas and helps prevent procrastination.

Gold Rutilated Quartz
An effective integrator of energy. It aids in astral travelling, scrying and channeling. It filters negative energies around you and protects you against psychic attacks. Gold Rutilated Quartz removes fears, anxiety, self- constrictions and helps facilitate transition and provides solution to current problems. Emotionally, Gold Rutilated Quartz soothes dark moods and acts as an anti-depressant.

Bronzite
A powerful protective stone. It protects against curses, black magic, evil eye and ill-wishing. When used with Black Tourmaline, it returns all these negative energies to the source. Bronzite increases self-assertion, restores composure and assists in making good decisions to resolve any unsettled emotions in life.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.""",2,34
198,198,2021-05-13 14:08:18,"✨CITIES OF THE WORLD✨
🇮🇹 🇮🇳 🇺🇸 🇲🇽 🇬🇷 

Pick your favourite 😍😍😍 

*LOTS OF JUICY* Centerpieces used for this collection!!! They are mostly for Wealth/Career and Protection 💰 ✨💪🏻!!! 

* Modifications are welcome (kindly drop me a dm) 
* Limited pieces only

I hope this collection will bring you as much joy and happiness as designing them has brought me!!! 🥰

Have an amazing week ahead 💕✨

Love,
Jam",0,83
199,199,2021-05-13 13:33:46,"Mexico ( Love, Positivity, Detox, Weight Loss and Confidence)
$89.90

Strawberry Quartz

Amplifies your intentions of love and appreciation of nature. It increases optimism and positive thinking which helps one to overcome depression. It reduces stress and brings joy to your life.

 Seraphinite

It is Known as a Stone of """"Angels"""" due to its high positive energies. Its feathery wings promotes living from the heart. Strengthens and balances your body energies and aids in releasing muscle tension in the neck. It stimulates the heart chakra and aids in releasing muscle tension in the neck. Seraphinite keeps the body warm to prevent chills and is helpful in promoting weight loss.

Sunstone
A light-inspiring stone. It has a profound connection with the regenerative powers of the sun. It clears all the chakras and brings good fortune to its owners. Sunstone is an excellent anti-depressant and helps to lift dark moods. It reverses feelings of failure and increases self-worth and confidence.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Lepidolite
Lepidolite is a strong vibration stone and can be used to clear electromagnetic pollution and geopathic stress. It tunes you in to thoughts and feelings from other lives that are creating a blockage in your life now, thus bringing you forward. Lepidolite alleviates obsessive thoughts and is useful to overcome depression and insomnia. Lepidolite enables one to locate the site of a disease and strengthens the immune system. It restructures DNA and enhances the generation of negative ions. Lepidolite relieves exhaustion, epilepsy and Alzheimer. It can overcome joint problem and detoxify the skin and connective tissue. As a gem elixir, this crystal is also excellent for menopause.",0,46
200,200,2021-05-13 13:31:24,"Athens ( Wealth, Career, Women’s Health and Positivity)

$69.90

Phantom Quartz
It is a stone symbolising universal awareness. It helps you discover your healing abilities. It also helps improve your career and wealth prospects.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Smoky Quartz
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.

White sheen Moonstone
White Sheen /Brown Moonstone
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.",1,78
201,201,2021-05-13 13:29:46,"Florence ( Confidence, Love, Vitality and Anti-Stress)
$99.90

Rhodochrosite 
Rhodochrosite invokes selfless love and compassion. It is an excellent stone for the heart and relationships by invoking selfless love and compassion. It releases repressed feelings and allows them to be acknowledged and dissipated through emotional release. Rhodochrosite encourages a positive attitude and spontaneous expressions of feelings. It uplifts depressed moods and brings joy to life.

Sakura Agate
Blossom to your highest self with Sakura Agate. This gorgeous stone, with pale pink flowers, protects us from self-doubt and increases our confidence, spurring us to reach our highest potential. Like a field of pretty flowers, it brings us much calm, joy and peace.

Strawberry Quartz

Amplifies your intentions of love and appreciation of nature. It increases optimism and positive thinking which helps one to overcome depression. It reduces stress and brings joy to your life.

Carnelian

A high energy stone and is able to restore vitality, thus it is able to cleanse other stones. It dispels negative thoughts and mental lethargy and helps to sharpen concentration. Emotionally, it protects against envy, ill-wishing, resentment and rage and transmutes these negative feelings to love.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.",0,63
202,202,2021-05-12 10:50:15,"✨*SPECIAL * - Trillion Cut✨
Vienna ( Wealth, Career, Calmness and Positivity)

Size of Smoky Quartz 
16mm - $89.90
18mm - $99.90

Smoky Quartz (Display is 18mm)
It is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.

Phantom Quartz
It is a stone symbolising universal awareness. It helps you discover your healing abilities. It also helps improve your career and wealth prospects.

Labradorite
Labradorite calms an overactive mind and sparks creativity, bring up new ideas. It is a useful companion and encourages one to embrace change by imparting strength and perseverance.

Silver Sheen Obsidian
A “Crystal of Clarity” it shows you the core of the problem and what is needed for healing.
It Eliminates sense of ego conflict and balances energy fields.

Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders and the soft organs of the body.

Labradorite
Labradorite calms an overactive mind and sparks creativity, bring up new ideas. It is a useful companion and encourages one to embrace change by imparting strength and perseverance.",0,60
203,203,2021-05-08 02:52:39,"✨Rome ✨(Protection against ill wishes , Joy, Female Wellness and Clarity) 

Size of Pietersite in Bracelet 
16mm - $99.90
15mm - $94.90
14mm - $89.90 

Pietersite ( Display is 16mm)
A stone of ""Protection and Strength"". Pietersite helps to ground you to the etheric body and dissolves stubborn blockages and clears confusion and is an excellent stone for meditation. Pietersite releases repressed feelings from the past and brings joy and peace into your life.

Red Garnet
Red Garnet activates and synergises with other crystals, amplifying their effect. It opens the pathway between the base and crown chakras to expand the aura. Red Garnet stimulates and raises the Kundalini energy to open the heart, inspiring love and devotion. It regulates hormones production and enhances fertility. It improves blood circulation and reduces joint pains and rheumatism. Red Garnet also treats cancer, reduces inflammation and lowers fever.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Blue Tiger Eye 
Tiger Eye enhances your psychic abilities and balances the lower chakras. It also helps with stimulating the rise of the kundalini energy. It is a highly protective stone against ill-wishing and curses and can be used as a travelling talisman. Tiger Eye helps to ground you and facilitates manifestation of the will. It removes fickleness and dilemmas and helps prevent procrastination.",1,83
204,204,2021-05-07 04:45:09,"Venice ( Wealth, Career, Calmness and Female Wellness)
$64.90

Kindly note ✨
- no restocks once sold out 💕
- Garden Phantom Quartz, comes in varies unique colours 😍 (swipe to view)

Phantom Quartz

It is a stone symbolising universal awareness. It helps you discover your healing abilities. It also helps improve your career and wealth prospects.

White Sheen /Brown Moonstone
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Smoky Quartz - Dark
Smoky Quartz is a highly protective stone. It dispels negative energies in our environment and also blocks geopathic stress and EMF. It is a highly grounding stone and helps to facilitate moving between alpha and beta state of mind during meditation and energy work. Mentally, Smoky Quartz promotes positive and pragmatic thoughts and is an excellent stone to alleviate depression.

Clear Quartz - Light
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.

White Agate - Light
A stone of balance and release. White agate promotes mental health and wellbeing. It helps one to overcome challenges such as frustration and anxiety. It is believed to stimulate the crown chakra and is often used to make worry stones.",11,99
205,205,2021-05-03 09:56:05,"✨Limited Edition✨
Milan ( Career, Wealth, Happiness and Confidence) 
$99.90

Kindly note ✨
- no restocks once sold out 💕
- Phantom Hearts are one of a kind, comes in varies unique colours 😍 (swipe to view) 

Phantom Quartz

It is a stone symbolising universal awareness. It helps you discover your healing abilities. It also helps improve your career and wealth prospects.

Sakura Agate
Blossom to your highest self with Sakura Agate. This gorgeous stone, with pale pink flowers, protects us from self-doubt and increases our confidence, spurring us to reach our highest potential. Like a field of pretty flowers, it brings us much calm, joy and peace.

White Sheen /Brown Moonstone
It promotes intuition by increasing your physic awareness. It also calms the mind and promotes a sense of peace and happiness. It also helps with PMS, fertility and childbirth. Its feminine energy helps balances the female hormones to heal skin diseases and hair loss. It also helps the digestive system and the assimilation of nutrients. Moonstone also helps to eliminate toxins and fluid retention.

Freshwater Pearls
Symbolize Purity, Transformation, Honesty, Wisdom and Integrity. It is known to be calming and helps one manage the temper, useful in strengthening relationships. This iridescent beauty helps improve memory and concentration. It is also believed to treat digestive disorders.

Clear Quartz
A stone of healing. It absorbs, stores, releases, and regulates energy. It strengthens the immune system and brings the body into balance.",2,216
